type,id,name,URL,url_sravni,url_irec,url_otz,vk,old_vk,code,bank_id
insurance,0,Абсолют Страхование,https://www.banki.ru/insurance/companies/absolyut/,https://www.sravni.ru/strakhovaja-kompanija/absolute-insurance/otzyvy/,,https://otzovik.com/reviews/strahovaya_kompaniya_absolyut_strahovanie_russia_moscow/2/?ysclid=ladtnnxx8o432482731,absolutins,https://vk.com/absolutins?ysclid=lak2fbpdvn279221534,absolyut,10346.0
insurance,1,Авангард-Гарант,https://www.banki.ru/insurance/companies/avangardgarant/,https://www.sravni.ru/strakhovaja-kompanija/avangard-garant/otzyvy/,,https://otzovik.com/reviews/bank_avangard_russia_moscow/,,,avangardgarant,10333.0
insurance,2,АИГ страховая компания,https://www.banki.ru/insurance/companies/aigstrahovayakompaniya/,https://www.sravni.ru/strakhovaja-kompanija/aig/otzyvy/,,https://otzovik.com/reviews/strahovaya_kompaniya_aig_russia_moscow/,,,aigstrahovayakompaniya,10318.0
insurance,3,АК Барс-Мед,https://www.banki.ru/insurance/companies/akbarsmed/,https://www.sravni.ru/strakhovaja-kompanija/bars-med/otzyvy/,,https://otzovik.com/reviews/strahovaya_kompaniya_ak_bars-med_russia_kazan/,akbars_med,https://vk.com/akbars_med?ysclid=lak2lmxlxs589074888,akbarsmed,10451.0
insurance,4,Ак Барс Страхование,https://www.banki.ru/insurance/companies/akbarsstrahovanie/,https://www.sravni.ru/strakhovaja-kompanija/bars-strakhovanie/otzyvy/,,,akbarsstrah,https://vk.com/akbarsstrah?ysclid=lak2m0y54g845122832,akbarsstrahovanie,10443.0
insurance,5,АльфаСтрахование,https://www.banki.ru/insurance/companies/alfastrahovanie/,https://www.sravni.ru/strakhovaja-kompanija/alfastrahovanie/otzyvy/,https://irecommend.ru/content/alfastrakhovanie,https://otzovik.com/reviews/kompaniya_alfastrahovanie_russia/,alfastrahru,https://vk.com/alfastrahru?ysclid=lak2mbtzfo914719768,alfastrahovanie,10344.0
insurance,6,АльфаСтрахование-Жизнь,https://www.banki.ru/insurance/companies/alfastrahovaniezhizn/,https://www.sravni.ru/strakhovaja-kompanija/alfastrahovanie-jizn/otzyvy/,https://irecommend.ru/content/alfastrakhovanie-zhizn,https://otzovik.com/reviews/kompaniya_alfastrahovanie-zhizn_russia_zheleznogorsk/,asliferu,https://vk.com/asliferu?ysclid=lak2mlzpnf86688018,alfastrahovaniezhizn,10327.0
insurance,7,АльфаСтрахование-ОМС,https://www.banki.ru/insurance/companies/alfastrahovanieoms/,https://www.sravni.ru/strakhovaja-kompanija/alfastrakhovanie-oms/otzyvy/,,,line.alfastrahoms,https://vk.com/line.alfastrahoms?ysclid=lak2ndaqrq989385639,alfastrahovanieoms,10291.0
insurance,8,Альянс,https://www.banki.ru/insurance/companies/alyans/,https://www.sravni.ru/strakhovaja-kompanija/allianz/otzyvy/,,https://otzovik.com/reviews/strahovaya_kompaniya_allianz_russia_moscow/,,,alyans,10272.0
insurance,9,Альянс Жизнь,https://www.banki.ru/insurance/companies/alyanszhizn/,https://www.sravni.ru/strakhovaja-kompanija/alians-zhizn/otzyvy/,https://irecommend.ru/content/strakhovaya-kompaniya-alyans-zhizn,https://otzovik.com/reviews/strahovaya_kompaniya_alyans_zhizn_russia_moscow/,allianzolga,https://vk.com/allianzolga?ysclid=lak2ntgij6984027685,alyanszhizn,10290.0
insurance,10,АМТ Страхование,https://www.banki.ru/insurance/companies/amtstrahovanie/,https://www.sravni.ru/strakhovaja-kompanija/amt-strakhovanie/otzyvy/,,,amtins,https://vk.com/amtins?ysclid=lak2o7yujj130775027,amtstrahovanie,10328.0
insurance,11,Армеец,https://www.banki.ru/insurance/companies/armeetss/,https://www.sravni.ru/strakhovaja-kompanija/itil/otzyvy/,,https://otzovik.com/reviews/strahovaya_kompaniya_armeec_russia_kazan/,,,armeetss,10273.0
insurance,12,Арсенал МС,https://www.banki.ru/insurance/companies/arsenal-ms/,https://www.sravni.ru/strakhovaja-kompanija/krymskaja-strakhovaja-medicinskaja-kompanija/otzyvy/,,,,,arsenal-ms,10303.0
insurance,13,Арсеналъ,https://www.banki.ru/insurance/companies/arsenal/,https://www.sravni.ru/strakhovaja-kompanija/arsenal/otzyvy/,,https://otzovik.com/reviews/strahovaya_kompaniya_arsenal/,,,arsenal,10301.0
insurance,14,Аскомед,https://www.banki.ru/insurance/companies/askomed/,https://www.sravni.ru/strakhovaja-kompanija/askomed/otzyvy/,,https://otzovik.com/reviews/strahovaya_kompaniya_askomed_russia_samara/,askomed_oms,https://vk.com/askomed_oms?ysclid=lak2p90aj6839324429,askomed,10439.0
insurance,15,АСКОР,https://www.banki.ru/insurance/companies/askor/,https://www.sravni.ru/strakhovaja-kompanija/askor/otzyvy/,,,,,askor,10320.0
insurance,16,АСКО-Центр,https://www.banki.ru/insurance/companies/askotsentr/,https://www.sravni.ru/strakhovaja-kompanija/asko-centr/otzyvy/,,,asko_kursk,https://vk.com/asko_kursk?ysclid=lak2pqkquu738841993,askotsentr,10267.0
insurance,17,Астрамед-МС,https://www.banki.ru/insurance/companies/astramedms/,https://www.sravni.ru/strakhovaja-kompanija/astramed-ms/otzyvy/,,https://otzovik.com/reviews/strahovaya_medicinskaya_kompaniya_astramed-ms_russia_ekaterinburg/,astramedoms,https://vk.com/astramedoms?ysclid=lak2q156it884845219,astramedms,10456.0
insurance,18,Астра-Металл,https://www.banki.ru/insurance/companies/astrametall/,https://www.sravni.ru/strakhovaja-kompanija/astra-metall/otzyvy/,,https://otzovik.com/reviews/medicinskaya_strahovaya_kompaniya_astra-metall_russia_chelyabinsk/,astrametall,https://vk.com/astrametall?ysclid=lak2qljh3e43514017,astrametall,
insurance,19,Астро-Волга,https://www.banki.ru/insurance/companies/astrovolga/,https://www.sravni.ru/strakhovaja-kompanija/astro-volga/otzyvy/,,https://otzovik.com/reviews/strahovaya_kompaniya_astro-volga_russia_samara/,astro.volga,https://vk.com/astro.volga?ysclid=lak2qtfl8w164541232,astrovolga,10441.0
insurance,20,Атрадиус Рус Кредитное Страхование,https://www.banki.ru/insurance/companies/atriadiusruskreditnoestrahovanie/,https://www.sravni.ru/strakhovaja-kompanija/atradius-rus/otzyvy/,,,,,atriadiusruskreditnoestrahovanie,10288.0
insurance,21,БАСК,https://www.banki.ru/insurance/companies/bask/,https://www.sravni.ru/strakhovaja-kompanija/bask/otzyvy/,,,,,bask,10469.0
insurance,22,Бестиншур,https://www.banki.ru/insurance/companies/rezerv/,https://www.sravni.ru/strakhovaja-kompanija/sk-bestinshur/otzyvy/,,,,,rezerv,10269.0
insurance,23,БКС Страхование жизни,https://www.banki.ru/insurance/companies/bksstrahovaniezhizni/,https://www.sravni.ru/strakhovaja-kompanija/bcslife/otzyvy/,,,skbcslife,https://vk.com/skbcslife?ysclid=lak2t0ue9t534123865,bksstrahovaniezhizni,
insurance,24,Боровицкое страховое общество,https://www.banki.ru/insurance/companies/borovitsskoestrahovoeobsschestvo/,https://www.sravni.ru/strakhovaja-kompanija/borovickoe-strakhovoe-obshhestvo/otzyvy/,,,,,borovitsskoestrahovoeobsschestvo,10286.0
insurance,25,Британский Страховой Дом,https://www.banki.ru/insurance/companies/britanskiystrahovoydom/,https://www.sravni.ru/strakhovaja-kompanija/britanskiy-strahovoy-dom/otzyvy/,,,bsdins,https://vk.com/bsdins?ysclid=lak2tyq5zv891536798,britanskiystrahovoydom,10279.0
insurance,26,Вита-страхование,https://www.banki.ru/insurance/companies/vitastrahovanie/,https://www.sravni.ru/strakhovaja-kompanija/vita-strakhovanie/otzyvy/,,,vita.strahovanie,https://vk.com/vita.strahovanie?ysclid=lak2uer2pw265239746,vitastrahovanie,10459.0
insurance,27,ВСК,https://www.banki.ru/insurance/companies/vsk/,https://www.sravni.ru/strakhovaja-kompanija/vsk/otzyvy/,,https://otzovik.com/reviews/vsk-po_programme_strahovaniya_viezzhayuschih_za_rubezh/,vsk.insurance,https://vk.com/vsk.insurance?ysclid=lak2up9thp88055092,vsk,10254.0
insurance,28,ВСК-Линия жизни,https://www.banki.ru/insurance/companies/vskliniyazhizni/,https://www.sravni.ru/strakhovaja-kompanija/vsk--linija-zhizni/otzyvy/,https://irecommend.ru/content/ooo-vsk-liniya-zhizni,https://otzovik.com/reviews/strahovaya_kompaniya_vsk_liniya_zhizni_russia_moscow/,vsk.life,https://vk.com/vsk.life?ysclid=lak2v054yu617265385,vskliniyazhizni,10263.0
insurance,29,Газпром Страхование,https://www.banki.ru/insurance/companies/vtbstrahovanie/,https://www.sravni.ru/strakhovaja-kompanija/gazprom-strakhovanie/otzyvy/,,,,,vtbstrahovanie,10314.0
insurance,30,Гелиос,https://www.banki.ru/insurance/companies/gelios/,https://www.sravni.ru/strakhovaja-kompanija/gelios/otzyvy/,,https://otzovik.com/reviews/strahovaya_kompaniya_gelios_russia_moscow/,gelios.insurance,https://vk.com/gelios.insurance?ysclid=lak2vl4z35143329737,gelios,10433.0
insurance,31,Геополис,https://www.banki.ru/insurance/companies/geopolislife/,https://www.sravni.ru/strakhovaja-kompanija/geopolis/otzyvy/,,https://otzovik.com/reviews/strahovaya_kompaniya_geopolis_russia_moscow/,,,geopolislife,10343.0
insurance,32,Городская страховая медицинская компания (ГСМК),https://www.banki.ru/insurance/companies/gsmk/,https://www.sravni.ru/strakhovaja-kompanija/gorodskaja-strakhovaja-medicinskaja-kompanija/otzyvy/,,https://otzovik.com/reviews/strahovaya_medicinskaya_kompaniya_gsmk_russia_sankt-peterburg/,public179710449,https://vk.com/public179710449?ysclid=lak2wboghl269834257,gsmk,10420.0
insurance,33,Государственная cтраховая медицинская компания «Забайкалмедстрах»,https://www.banki.ru/insurance/companies/zabaikalmedstrah/,https://www.sravni.ru/strakhovaja-kompanija/zabajkalmedstrakh/otzyvy/,,,,,zabaikalmedstrah,10467.0
insurance,34,Гранта,https://www.banki.ru/insurance/companies/granta/,https://www.sravni.ru/strakhovaja-kompanija/granta/otzyvy/,,,,,granta,10448.0
insurance,35,Группа Ренессанс Страхование,https://www.banki.ru/insurance/companies/grupparenessansstrahovanie/,https://www.sravni.ru/strakhovaja-kompanija/renessans-strahovanie/otzyvy/,,https://otzovik.com/reviews/strahovaya_kompaniya_renessans_strahovanie_russia_moscow/,renins,https://vk.com/renins?ysclid=lak2x6u9zp589188283,grupparenessansstrahovanie,10280.0
insurance,36,Группа страховых компаний «Югория»,https://www.banki.ru/insurance/companies/yugoriya/,https://www.sravni.ru/strakhovaja-kompanija/yugoriya/otzyvy/,https://irecommend.ru/content/yugoriya,https://otzovik.com/reviews/gosudarstvennaya_strahovaya_kompaniya_yugoriya_russia/,ugoria24,https://vk.com/ugoria24?ysclid=lak2xetxjv972444389,yugoriya,10458.0
insurance,37,ГУТА-Страхование,https://www.banki.ru/insurance/companies/gutastrahovanie/,https://www.sravni.ru/strakhovaja-kompanija/guta-strahovanie/otzyvy/,,https://otzovik.com/reviews/strahovaya_kompaniya_guta-strahovanie_russia/,gutainsurance,https://vk.com/gutainsurance?ysclid=lak2xmy0mo827616478,gutastrahovanie,10294.0
insurance,38,Д2 Страхование,https://www.banki.ru/insurance/companies/d2strahovanie/,https://www.sravni.ru/strakhovaja-kompanija/d2-strakhovanie/otzyvy/,,,d2insur_public,https://work.vk.com/d2insur_public,d2strahovanie,10465.0
insurance,39,Двадцать первый век,https://www.banki.ru/insurance/companies/dvadtssatpervyiyvek/,https://www.sravni.ru/strakhovaja-kompanija/dvadcat-pervyy-vek/otzyvy/,,,mc21vek,https://vk.com/mc21vek?ysclid=lak2yoxegz288773419,dvadtssatpervyiyvek,10419.0
insurance,40,ДЕЛО ЖИЗНИ (НСГ Страхование жизни),https://www.banki.ru/insurance/companies/delozhizni/,https://www.sravni.ru/strakhovaja-kompanija/delo-zhizni/otzyvy/,,https://otzovik.com/reviews/strahovaya_kompaniya_delo_zhizni_russia_moscow/,prolifeofficial,https://vk.com/prolifeofficial?ysclid=lak2z0a4nr878061375,delozhizni,10300.0
insurance,41,Джиайси перестрахование,https://www.banki.ru/insurance/companies/gic/,,,,wall-67134385_271,https://vk.com/wall-67134385_271?ysclid=lak2zbi8kd383070102,gic,
insurance,42,Доминанта,https://www.banki.ru/insurance/companies/dominanta/,https://www.sravni.ru/strakhovaja-kompanija/dominanta/otzyvy/,,,,,dominanta,10283.0
insurance,43,Екатеринбург,https://www.banki.ru/insurance/companies/ekaterinburg/,https://www.sravni.ru/strakhovaja-kompanija/ekaterinburg_sk/otzyvy/,,,,,ekaterinburg,10461.0
insurance,44,Заполярье,https://www.banki.ru/insurance/companies/zapolyare/,https://www.sravni.ru/strakhovaja-kompanija/zapoljare/otzyvy/,,,,,zapolyare,10457.0
insurance,45,Зетта Страхование,https://www.banki.ru/insurance/companies/zettastrahovanie/,https://www.sravni.ru/strakhovaja-kompanija/zetta/otzyvy/,,https://otzovik.com/reviews/kompaniya_zetta_strahovanie_russia_moscow/,zetta_ins,https://vk.com/zetta_ins?ysclid=lak2zy7cr4694964403,zettastrahovanie,10258.0
insurance,46,Ингосстрах,https://www.banki.ru/insurance/companies/ingosstrah/,https://www.sravni.ru/strakhovaja-kompanija/ingosstrah/otzyvy/,https://irecommend.ru/content/ingosstrakh,https://otzovik.com/reviews/strahovaya_kompaniya_ingosstrah_russia/,ingos9565555,https://vk.com/ingos9565555?ysclid=lak306ki2j643555702,ingosstrah,10265.0
insurance,47,Ингосстрах-Жизнь,https://www.banki.ru/insurance/companies/ingosstrahzhizn/,https://www.sravni.ru/strakhovaja-kompanija/ingosstrah-jizn/otzyvy/,,https://otzovik.com/reviews/strahovaya_kompaniya_ingosstrah-zhizn_russia/,lifeingosstrakh,https://vk.com/lifeingosstrakh?ysclid=lak30f8pyk907742627,ingosstrahzhizn,10329.0
insurance,48,Ингосстрах-М,https://www.banki.ru/insurance/companies/ingosstrahm/,https://www.sravni.ru/strakhovaja-kompanija/ingosstrakh-m/otzyvy/,,https://otzovik.com/reviews/strahovaya_kompaniya_ingosstrah-m_russia/,ingosstrakh_m,https://vk.com/ingosstrakh_m?ysclid=lak30onh93379538777,ingosstrahm,10326.0
insurance,49,Инертек,https://www.banki.ru/insurance/companies/inertek/,https://www.sravni.ru/strakhovaja-kompanija/inertek/otzyvy/,,,,,inertek,10414.0
insurance,50,Инсайт,https://www.banki.ru/insurance/companies/insightins/,https://www.sravni.ru/strakhovaja-kompanija/nsightins/otzyvy/,,,,,insightins,10270.0
insurance,51,Интач Страхование,https://www.banki.ru/insurance/companies/intouchstrahovanie/,https://www.sravni.ru/strakhovaja-kompanija/intouch/otzyvy/,,https://otzovik.com/reviews/strahovaya_kompaniya_intach_russia_moscow/,,,intouchstrahovanie,
insurance,52,Интери,https://www.banki.ru/insurance/companies/interi/,https://www.sravni.ru/strakhovaja-kompanija/interi/otzyvy/,,,,,interi,10349.0
insurance,53,Капитал Life,https://www.banki.ru/insurance/companies/kaplife/,https://www.sravni.ru/strakhovaja-kompanija/kapitallifestrahovanie/otzyvy/,,https://otzovik.com/reviews/strahovaya_kompaniya_kapital_life_russia_novosibirsk/,kaplife,https://vk.com/kaplife?ysclid=lak31sm6v7806720363,kaplife,10264.0
insurance,54,Капитал МС (РГС-Медицина),https://www.banki.ru/insurance/companies/rgsmeditssina/,https://www.sravni.ru/strakhovaja-kompanija/capital-mc/otzyvy/,,https://otzovik.com/reviews/kompaniya_kapital_medicinskoe_strahovanie_russia_volzhskiy/,kapmed,https://vk.com/kapmed?ysclid=lak324kpei792011845,rgsmeditssina,10284.0
insurance,55,Капитал-Полис,https://www.banki.ru/insurance/companies/kapitalpolis/,https://www.sravni.ru/strakhovaja-kompanija/kapital-polis/otzyvy/,https://irecommend.ru/content/kapital-polis,https://otzovik.com/reviews/strahovaya_kompaniya_kapital_polis_russia_sankt-peterburg/,capitalpolis,https://vk.com/capitalpolis?ysclid=lak32ji1u5512540417,kapitalpolis,10422.0
insurance,56,Кофас Рус Страховая Компания,https://www.banki.ru/insurance/companies/kofasrusstrahovayakompaniya/,https://www.sravni.ru/strakhovaja-kompanija/kofas-rus/otzyvy/,,,,,kofasrusstrahovayakompaniya,10266.0
insurance,57,Кредендо - Ингосстрах Кредитное Страхование,https://www.banki.ru/insurance/companies/kredendo-ingosstrahkreditnoestrahovanie/,https://www.sravni.ru/strakhovaja-kompanija/ingosstrakh-kreditnoe-strakhovanie/otzyvy/,,,,,kredendo-ingosstrahkreditnoestrahovanie,10297.0
insurance,58,Кредит Европа Лайф,https://www.banki.ru/insurance/companies/kreditevropalayf/,https://www.sravni.ru/strakhovaja-kompanija/kredit-evropa-lajf/otzyvy/,,,,,kreditevropalayf,10345.0
insurance,59,Крымская первая страховая компания (КПСК),https://www.banki.ru/insurance/companies/kryimskayapervayastrahovayakompaniya/,https://www.sravni.ru/strakhovaja-kompanija/krymskaja-pervaja-strakhovaja-kompanija/otzyvy/,,,krym_psk,https://vk.com/krym_psk?ysclid=lak33rmtm358676761,kryimskayapervayastrahovayakompaniya,10434.0
insurance,60,Лексгарант,https://www.banki.ru/insurance/companies/leksgarant/,https://www.sravni.ru/strakhovaja-kompanija/leksgarant/otzyvy/,,,,,leksgarant,10342.0
insurance,61,МАКС,https://www.banki.ru/insurance/companies/maks/,https://www.sravni.ru/strakhovaja-kompanija/maks/otzyvy/,,https://otzovik.com/reviews/strahovaya_kompaniya_maks_russia_moscow/,,,maks,10341.0
insurance,62,МАКС-Жизнь,https://www.banki.ru/insurance/companies/maksstrahovaniezhizni/,https://www.sravni.ru/strakhovaja-kompanija/maks-strakhovanie-zhizni/otzyvy/,,,makc.life,https://vk.com/makc.life?ysclid=lak34fqots713457853,maksstrahovaniezhizni,10276.0
insurance,63,Манго Иншуринг,https://www.banki.ru/insurance/companies/mango/,https://www.sravni.ru/strakhovaja-kompanija/mango/otzyvy/,https://irecommend.ru/content/mango-8,https://otzovik.com/reviews/strahovaya_kompaniya_mango_strahovanie_russia_moscow/,mangotechsurance,https://vk.com/mangotechsurance?ysclid=lak34r3vnj650734436,mango,
insurance,64,Мегарусс-Д,https://www.banki.ru/insurance/companies/megarussd/,https://www.sravni.ru/strakhovaja-kompanija/megaruss-d/otzyvy/,,,megarus_d,https://vk.com/megarus_d?ysclid=lak34zpz2b820146751,megarussd,10307.0
insurance,65,Медицинская акционерная страховая компания (МАКС-М),https://www.banki.ru/insurance/companies/makcm/,https://www.sravni.ru/strakhovaja-kompanija/maks-m/otzyvy/,,https://otzovik.com/reviews/strahovaya_medicinskaya_kompaniya_maks_m_russia_moscow/,makc.group,https://vk.com/makc.group?ysclid=lak35tpaou318696735,makcm,10334.0
insurance,66,Медицинская страховая компания «ИНКО-Мед»,https://www.banki.ru/insurance/companies/meditssinskayainkomed/,https://www.sravni.ru/strakhovaja-kompanija/inko-med/otzyvy/,,,inko_med_group,https://vk.com/inko_med_group?ysclid=lak363ghag417013619,meditssinskayainkomed,10302.0
insurance,67,Медицинская страховая компания «Медстрах»,https://www.banki.ru/insurance/companies/meditssinskayamedstrah/,https://www.sravni.ru/strakhovaja-kompanija/medstrah/otzyvy/,,,medstrakh,https://vk.com/medstrakh?ysclid=lak36cms75336660754,meditssinskayamedstrah,10347.0
insurance,68,Медэкспресс,https://www.banki.ru/insurance/companies/medjekspress/,https://www.sravni.ru/strakhovaja-kompanija/medekspress/otzyvy/,,https://otzovik.com/reviews/strahovoe_agentstvo_medekspress_russia_sankt-peterburg/,,,medjekspress,10416.0
insurance,69,Международная страховая группа,https://www.banki.ru/insurance/companies/mezhdunarodnayastrahovayagruppa/,https://www.sravni.ru/strakhovaja-kompanija/msg/otzyvy/,,,msg_ins,https://vk.com/msg_ins?ysclid=lak36tovab94736236,mezhdunarodnayastrahovayagruppa,10304.0
insurance,70,Международная страховая компания «АйАйСи»,https://www.banki.ru/insurance/companies/mezhdunarodnayaayaysi/,https://www.sravni.ru/strakhovaja-kompanija/ajajsi/otzyvy/,,,ayayasi,https://vk.com/ayayasi?ysclid=lak378l72e527667553,mezhdunarodnayaayaysi,10299.0
insurance,71,Независимая страховая группа,https://www.banki.ru/insurance/companies/nezavisimayastrahovayagruppa/,https://www.sravni.ru/strakhovaja-kompanija/ooonsg/otzyvy/,,,nsg_ins,https://vk.com/nsg_ins?ysclid=lak37h04s0652526662,nezavisimayastrahovayagruppa,10262.0
insurance,72,НИК,https://www.banki.ru/insurance/companies/nik/,https://www.sravni.ru/strakhovaja-kompanija/nik/otzyvy/,,,,,nik,10444.0
insurance,73,НКО «ВОВС»,https://www.banki.ru/insurance/companies/v-vpovs/,,,,,,v-vpovs,
insurance,74,НКО «МОВС»,https://www.banki.ru/insurance/companies/nkomovs/,,,,,,nkomovs,10425.0
insurance,75,НКО «Национальное общество взаимного страхования» («НОВС»),https://www.banki.ru/insurance/companies/nko-novs/,,,,,,nko-novs,10438.0
insurance,76,НКО ПОВС «Взаимопомощь»,https://www.banki.ru/insurance/companies/nkopovsvzaimopomossch/,,,,,,nkopovsvzaimopomossch,10393.0
insurance,77,НКО ПОВС «Кооперативное единство»,https://www.banki.ru/insurance/companies/ovskooperativnoeedinstvo/,,,,,,ovskooperativnoeedinstvo,10470.0
insurance,78,НКО ПОВС «Кооп-Ресурс»,https://www.banki.ru/insurance/companies/koop-resurs/,,,,,,koop-resurs,10424.0
insurance,79,НКО ПОВС «Ответственность»,https://www.banki.ru/insurance/companies/otvet-ins/,,,,,,otvet-ins,
insurance,80,НКО ПОВС «Парус»,https://www.banki.ru/insurance/companies/nkoparus/,,,,,,nkoparus,
insurance,81,НКО ПОВС «РТ - ВС»,https://www.banki.ru/insurance/companies/rt-ovs/,,,,,,rt-ovs,
insurance,82,НКО ПОВС «Северная столица»,https://www.banki.ru/insurance/companies/micnc/,,,,,,micnc,
insurance,83,НКО ПОВС «Смартстрах»,https://www.banki.ru/insurance/companies/ovs1/,,,,,,ovs1,10390.0
insurance,84,НКО ПОВС «Содружество»,https://www.banki.ru/insurance/companies/nkopovssodruzhestvo/,,,,,,nkopovssodruzhestvo,10399.0
insurance,85,НКО ПОВС «Страховой дом «Платинум»,https://www.banki.ru/insurance/companies/nkopovsstrahovoydomplatinum/,,https://irecommend.ru/content/strakhovoi-dom-platinum-2,,,,nkopovsstrahovoydomplatinum,10427.0
insurance,86,НКО «ПОВСТО»,https://www.banki.ru/insurance/companies/povsto/,,,,,,povsto,
insurance,87,НКО ПОВС «Уютный Дом-1»,https://www.banki.ru/insurance/companies/uyutnyjdom-1/,,,,,,uyutnyjdom-1,
insurance,88,НКО ПОВС «Эталон»,https://www.banki.ru/insurance/companies/etalon-ins/,,,,,,etalon-ins,10397.0
insurance,89,Новый Уренгой,https://www.banki.ru/insurance/companies/novyiyurengoy/,https://www.sravni.ru/strakhovaja-kompanija/sk-novyj-urengoj/otzyvy/,,,,,novyiyurengoy,10462.0
insurance,90,Объединенная страховая компания,https://www.banki.ru/insurance/companies/obedinennayastrahovayakompaniya/,https://www.sravni.ru/strakhovaja-kompanija/obiedinennaya-sk/otzyvy/,https://irecommend.ru/content/obedinennaya-strakhovaya-kompaniya,https://otzovik.com/reviews/obedinennaya_strahovaya_kompaniya_russia_sankt_peterburg/,osk__ins,https://vk.com/osk__ins?ysclid=lak3866eua496176125,obedinennayastrahovayakompaniya,10447.0
insurance,91,Ойлер Гермес Ру,https://www.banki.ru/insurance/companies/oylergermesru/,https://www.sravni.ru/strakhovaja-kompanija/ojler-germes/otzyvy/,,,,,oylergermesru,10337.0
insurance,92,Панацея,https://www.banki.ru/insurance/companies/panatsseya/,https://www.sravni.ru/strakhovaja-kompanija/panaceja/otzyvy/,,,,,panatsseya,10436.0
insurance,93,Пари,https://www.banki.ru/insurance/companies/pari/,https://www.sravni.ru/strakhovaja-kompanija/pari/otzyvy/,,,skpari_ru,https://vk.com/skpari_ru?ysclid=lak38s0pk852859128,pari,10335.0
insurance,94,Паритет-СК,https://www.banki.ru/insurance/companies/paritetsk/,https://www.sravni.ru/strakhovaja-kompanija/paritet-sk/strahovanie-nedvizhimosti/otzyvy/,,,stav.paritet,https://vk.com/stav.paritet?ysclid=lak39dun5e294216477,paritetsk,10282.0
insurance,95,Полис-Гарант,https://www.banki.ru/insurance/companies/polisgarant/,https://www.sravni.ru/strakhovaja-kompanija/polis-garant/otzyvy/,,,polisgarant,https://vk.com/polisgarant?ysclid=lak39nntpk598934953,polisgarant,10255.0
insurance,96,ППФ Страхование жизни,https://www.banki.ru/insurance/companies/ppfstrahovaniezhizni/,https://www.sravni.ru/strakhovaja-kompanija/ppf-strah-zhizn/otzyvy/,https://irecommend.ru/content/nakopit-i-zashchitit,https://otzovik.com/reviews/strahovaya_kompaniya_ppf_strahovanie_zhizni_russia_moscow/,ppf_life,https://vk.com/ppf_life?ysclid=lak39vfgdm999862339,ppfstrahovaniezhizni,10287.0
insurance,97,Проминстрах,https://www.banki.ru/insurance/companies/prominstrah/,https://www.sravni.ru/strakhovaja-kompanija/prominstrah/otzyvy/,,,,,prominstrah,10324.0
insurance,98,Райффайзен Лайф,https://www.banki.ru/insurance/companies/rayffayzenlayf/,https://www.sravni.ru/strakhovaja-kompanija/rajffajzen-lajf/otzyvy/,,,rajffajzenlajf,https://vk.com/rajffajzenlajf?ysclid=lak3ab4d2q574956626,rayffayzenlayf,10275.0
insurance,99,Ренессанс Жизнь,https://www.banki.ru/insurance/companies/renessanszhizn/,https://www.sravni.ru/strakhovaja-kompanija/renessans-zhizn/otzyvy/,https://irecommend.ru/content/strakhovaya-kompaniya-renessans-zhizn,https://otzovik.com/reviews/strahovaya_kompaniya_renessans_zhizn_russia_sankt-peterburg/,renlife_official,https://vk.com/renlife_official?ysclid=lak3aj6itt884206265,renessanszhizn,10316.0
insurance,100,РЕСО-Гарантия,https://www.banki.ru/insurance/companies/resogarantiya/,https://www.sravni.ru/strakhovaja-kompanija/reso-garantiya/otzyvy/,https://irecommend.ru/content/reso-garantiya,https://otzovik.com/reviews/strahovaya_kompaniya_reso-garantiya/,reso,https://vk.com/reso?ysclid=lak3ave6ny750515629,resogarantiya,10292.0
